"PLAYER","DATE","REASON","GAME_SALARY","attendance","SGV","PERCENTAGE_MIN_prior","PLAYED_RECENT_GAMES_72h_prior","AVG_TRAVEL_MILES_prior","total_miles_prior","total_minutes_prior","played_games_prior","games_prior","FGM_prior_sum","FGA_prior_sum","FG3M_prior_sum","FG3A_prior_sum","FTM_prior_sum","FTA_prior_sum","PF_prior_sum","PTS_prior_sum","STL_prior_sum","BLK_prior_sum","TO_prior_sum","OREB_prior_sum","DREB_prior_sum","AST_prior_sum","BLKA_prior_sum","PFD_prior_sum","POSS_prior_sum","SCREEN_ASSISTS_prior_sum","DEFLECTIONS_prior_sum","CHARGES_DRAWN_prior_sum","CONTESTED_SHOTS_2PT_prior_sum","CONTESTED_SHOTS_3PT_prior_sum","OFF_BOXOUTS_prior_sum","DEF_BOXOUTS_prior_sum","OFF_LOOSE_BALLS_RECOVERED_prior_sum","DEF_LOOSE_BALLS_RECOVERED_prior_sum","D_FGM_prior_sum","D_FGA_prior_sum","DRIVES_prior_sum","DIST_MILES_OFF_prior_sum","DIST_MILES_DEF_prior_sum","TOUCHES_prior_sum","PASSES_MADE_prior_sum","PASSES_RECEIVED_prior_sum","SECONDARY_AST_prior_sum","POTENTIAL_AST_prior_sum","FT_AST_prior_sum","OREB_CONTEST_prior_sum","OREB_CHANCES_prior_sum","DREB_CONTEST_prior_sum","DREB_CHANCES_prior_sum","prior_injury_episodes","prior_missed_games"
"Kyle Lowry",2023-03-06,"Left Knee Soreness",345528.463414634,19600,12493111.92,0.693268623737374,1.72727272727273,918.231261163947,25710.4753125905,1464.18333333333,44,65,169,427,90,270,100,117,121,528,49,17,87,38,152,232,21,122,2968,23,82,11,73,79,3,24,6,22,245,492,315,53.4,43,3270,2635,2518,20,498,27,14,111,27,328,2,18
"Kyle Lowry",2023-03-08,"Left Knee Soreness",345528.463414634,19600,9890931.872,0.693268623737374,1.72727272727273,918.231261163947,25710.4753125905,1464.18333333333,44,66,169,427,90,270,100,117,121,528,49,17,87,38,152,232,21,122,2968,23,82,11,73,79,3,24,6,22,245,492,315,53.4,43,3270,2635,2518,20,498,27,14,111,27,328,2,19
"Kyle Lowry",2023-03-10,"Left Knee Soreness",345528.463414634,19757,15987632.13,0.693268623737374,1.72727272727273,918.231261163947,25710.4753125905,1464.18333333333,44,67,169,427,90,270,100,117,121,528,49,17,87,38,152,232,21,122,2968,23,82,11,73,79,3,24,6,22,245,492,315,53.4,43,3270,2635,2518,20,498,27,14,111,27,328,2,20
"Kyle Lowry",2023-03-18,"Left Knee Soreness",345528.463414634,20094,7408199.042,0.682528073286052,1.72340425531915,870.640361741931,26119.2108522579,1539.78333333333,47,71,179,445,97,283,102,120,128,557,51,18,93,38,159,244,22,127,3129,24,89,12,80,82,3,24,6,23,262,529,330,56.2,45.5,3437,2775,2655,20,525,29,14,115,28,343,3,21
"Kyle Lowry",2023-03-29,"Left Knee Soreness",345528.463414634,19812,16086851.14,0.668157679738562,1.66666666666667,871.218401159059,28750.2072382489,1635.65,51,76,188,465,102,295,109,127,137,587,54,20,99,40,173,259,24,134,3314,28,96,13,84,91,3,24,7,24,278,568,343,59.4,48.4,3635,2936,2809,23,548,29,14,124,29,370,4,22
"Kyle Lowry",2023-04-07,"Left Knee Soreness",345528.463414634,20476,6439936.778,0.659021347736626,1.64814814814815,873.456158099037,31444.4216915653,1708.18333333333,54,80,196,484,107,309,116,135,143,615,57,21,102,43,181,278,24,140,3464,32,102,13,86,95,3,26,7,24,286,587,350,62.1,50.6,3806,3078,2947,24,573,30,16,128,30,382,5,23
"Kyrie Irving",2022-12-10,"Left Adductor Tightness",486463.2125,14280,19611203.46,0.767817982456141,1.78947368421053,774.687203338865,6197.49762671092,700.25,19,27,180,373,50,152,71,78,52,481,16,20,46,16,74,86,15,67,1447,9,43,0,52,35,2,5,5,12,110,252,192,26.1,23.3,1430,925,1130,21,156,11,8,43,19,119,0,0
"Kyrie Irving",2022-12-21,"Right Calf Tightness",486463.2125,18026,22856365.66,0.763289141414142,1.72727272727273,658.733290726022,7246.06619798624,806.033333333333,22,31,213,435,61,181,88,96,60,575,18,22,52,18,87,99,16,80,1658,10,45,1,61,40,2,7,6,15,131,286,219,29.8,27,1631,1044,1285,25,178,13,8,47,22,140,1,1
"Kyrie Irving",2023-01-17,"Right Calf Soreness",486463.2125,13532,14780854.16,0.763444010416667,1.65625,646.083919643629,12275.5944732289,1172.65,32,42,306,638,98,275,110,122,84,820,25,27,72,30,125,154,29,103,2410,14,64,2,85,55,2,8,15,18,192,430,308,43.5,39.1,2353,1507,1847,32,272,18,12,74,30,209,2,2
"Kyrie Irving",2023-02-04,"Right Calf Soreness",486463.2125,17732,16769743.99,0.769774305555556,1.675,680.818267019185,17020.4566754796,1477.96666666667,40,51,398,819,130,348,158,179,109,1084,41,33,91,38,166,211,35,143,3035,18,87,4,109,67,2,9,22,22,248,549,432,54.8,48.4,3009,1917,2371,40,370,25,15,93,33,275,3,3
"Kyrie Irving",2023-02-15,"Low Back Tightness",486463.2125,19627,16060229.13,0.772474747474748,1.68181818181818,692.90614088108,19401.3719446702,1631.46666666667,44,57,438,894,145,383,176,197,121,1197,46,36,101,44,179,239,39,159,3346,20,93,4,122,77,2,9,22,23,270,592,493,61.1,52.8,3352,2152,2651,48,425,26,20,109,33,292,4,4
"Kyrie Irving",2023-03-11,"Right Foot Soreness",486463.2125,17794,10118077.55,0.773856209150327,1.66666666666667,683.571608079425,20507.1482423828,1894.4,51,65,506,1030,166,435,209,233,143,1387,54,37,115,51,209,284,48,189,3900,22,112,4,133,89,3,12,26,27,320,687,586,71.2,61.2,3886,2509,3068,56,507,29,23,124,40,337,5,5
"Kyrie Irving",2023-03-13,"Right Foot Soreness",486463.2125,20303,26631668.64,0.773856209150327,1.66666666666667,683.571608079425,20507.1482423828,1894.4,51,66,506,1030,166,435,209,233,143,1387,54,37,115,51,209,284,48,189,3900,22,112,4,133,89,3,12,26,27,320,687,586,71.2,61.2,3886,2509,3068,56,507,29,23,124,40,337,5,6
"Kyrie Irving",2023-03-15,"Right Foot Soreness",486463.2125,18354,5984898.829,0.773856209150327,1.66666666666667,683.571608079425,20507.1482423828,1894.4,51,67,506,1030,166,435,209,233,143,1387,54,37,115,51,209,284,48,189,3900,22,112,4,133,89,3,12,26,27,320,687,586,71.2,61.2,3886,2509,3068,56,507,29,23,124,40,337,5,7
"Kyrie Irving",2023-03-22,"Right Foot Soreness",486463.2125,20377,26639263.86,0.772962526205451,1.64150943396226,728.625220122114,23316.0070439076,1966.41666666667,53,70,530,1077,173,453,220,244,150,1453,55,39,119,52,218,290,50,196,4041,23,114,4,137,92,3,12,27,28,324,705,618,74,63.2,4035,2598,3189,58,528,32,24,127,40,349,6,8
"Kyrie Irving",2023-04-07,"Right Foot Injury Recovery",486463.2125,20313,8751246.775,0.777980324074074,1.63333333333333,726.348140373355,27601.2293341875,2240.58333333333,60,78,594,1203,188,496,247,273,165,1623,66,45,128,59,245,331,55,217,4599,29,126,5,166,108,3,12,31,29,368,803,695,84,72.3,4541,2943,3565,60,594,35,27,144,43,391,7,9
"Kyrie Irving",2023-04-09,"Right Foot Injury Recovery",486463.2125,20141,6168313.03,0.777980324074074,1.63333333333333,726.348140373355,27601.2293341875,2240.58333333333,60,79,594,1203,188,496,247,273,165,1623,66,45,128,59,245,331,55,217,4599,29,126,5,166,108,3,12,31,29,368,803,695,84,72.3,4541,2943,3565,60,594,35,27,144,43,391,7,10
"LaMelo Ball",2022-11-18,"Left Ankle Sprain",105169.756097561,19432,9476118.679,0.683217592592593,1.66666666666667,333.842304287763,667.684608575526,98.3833333333334,3,16,22,53,10,32,4,5,8,58,3,1,11,0,11,21,1,5,208,1,7,0,3,6,0,1,0,0,24,42,36,4.3,3.5,263,182,220,4,41,2,0,2,0,17,0,0
"LaMelo Ball",2022-11-20,"Left Ankle Sprain",105169.756097561,14289,10013181.17,0.683217592592593,1.66666666666667,333.842304287763,667.684608575526,98.3833333333334,3,17,22,53,10,32,4,5,8,58,3,1,11,0,11,21,1,5,208,1,7,0,3,6,0,1,0,0,24,42,36,4.3,3.5,263,182,220,4,41,2,0,2,0,17,0,1
"LaMelo Ball",2022-11-23,"Left Ankle Sprain",105169.756097561,16910,6167969.48,0.683217592592593,1.66666666666667,333.842304287763,667.684608575526,98.3833333333334,3,18,22,53,10,32,4,5,8,58,3,1,11,0,11,21,1,5,208,1,7,0,3,6,0,1,0,0,24,42,36,4.3,3.5,263,182,220,4,41,2,0,2,0,17,0,2
"LaMelo Ball",2022-11-25,"Left Ankle Sprain",105169.756097561,17924,5002564.466,0.683217592592593,1.66666666666667,333.842304287763,667.684608575526,98.3833333333334,3,19,22,53,10,32,4,5,8,58,3,1,11,0,11,21,1,5,208,1,7,0,3,6,0,1,0,0,24,42,36,4.3,3.5,263,182,220,4,41,2,0,2,0,17,0,3
"LaMelo Ball",2022-11-28,"Left Ankle Sprain",105169.756097561,19156,10491560.58,0.683217592592593,1.66666666666667,333.842304287763,667.684608575526,98.3833333333334,3,20,22,53,10,32,4,5,8,58,3,1,11,0,11,21,1,5,208,1,7,0,3,6,0,1,0,0,24,42,36,4.3,3.5,263,182,220,4,41,2,0,2,0,17,0,4
"LaMelo Ball",2022-12-02,"Left Ankle Sprain",105169.756097561,15231,5504030.189,0.683217592592593,1.66666666666667,333.842304287763,667.684608575526,98.3833333333334,3,21,22,53,10,32,4,5,8,58,3,1,11,0,11,21,1,5,208,1,7,0,3,6,0,1,0,0,24,42,36,4.3,3.5,263,182,220,4,41,2,0,2,0,17,0,5
"LaMelo Ball",2022-12-03,"Left Ankle Sprain",105169.756097561,18128,8690058.657,0.683217592592593,1.66666666666667,333.842304287763,667.684608575526,98.3833333333334,3,22,22,53,10,32,4,5,8,58,3,1,11,0,11,21,1,5,208,1,7,0,3,6,0,1,0,0,24,42,36,4.3,3.5,263,182,220,4,41,2,0,2,0,17,0,6
"LaMelo Ball",2022-12-05,"Left Ankle Sprain",105169.756097561,13945,13198613.68,0.683217592592593,1.66666666666667,333.842304287763,667.684608575526,98.3833333333334,3,23,22,53,10,32,4,5,8,58,3,1,11,0,11,21,1,5,208,1,7,0,3,6,0,1,0,0,24,42,36,4.3,3.5,263,182,220,4,41,2,0,2,0,17,0,7
"LaMelo Ball",2022-12-07,"Left Ankle Sprain",105169.756097561,16903,15390707.04,0.683217592592593,1.66666666666667,333.842304287763,667.684608575526,98.3833333333334,3,24,22,53,10,32,4,5,8,58,3,1,11,0,11,21,1,5,208,1,7,0,3,6,0,1,0,0,24,42,36,4.3,3.5,263,182,220,4,41,2,0,2,0,17,0,8
"LaMelo Ball",2022-12-09,"Left Ankle Sprain",105169.756097561,17696,10866262.99,0.683217592592593,1.66666666666667,333.842304287763,667.684608575526,98.3833333333334,3,25,22,53,10,32,4,5,8,58,3,1,11,0,11,21,1,5,208,1,7,0,3,6,0,1,0,0,24,42,36,4.3,3.5,263,182,220,4,41,2,0,2,0,17,0,9
"LaMelo Ball",2022-12-11,"Left Ankle Sprain",105169.756097561,19765,11066837.15,0.683217592592593,1.66666666666667,333.842304287763,667.684608575526,98.3833333333334,3,26,22,53,10,32,4,5,8,58,3,1,11,0,11,21,1,5,208,1,7,0,3,6,0,1,0,0,24,42,36,4.3,3.5,263,182,220,4,41,2,0,2,0,17,0,10
"LaMelo Ball",2023-01-21,"Bilateral Ankle, Wrist Soreness",105169.756097561,17928,5843345.018,0.71188446969697,1.86363636363636,731.513833078352,10241.1936630969,751.75,22,46,183,447,88,238,63,72,77,517,25,7,66,23,91,181,18,68,1608,2,55,0,27,36,0,3,7,11,153,293,336,32.8,26.7,1968,1368,1655,25,296,16,16,56,12,147,1,11
"LaMelo Ball",2023-01-23,"Ankle, Wrist Soreness",105169.756097561,18206,4340148.397,0.71188446969697,1.86363636363636,731.513833078352,10241.1936630969,751.75,22,47,183,447,88,238,63,72,77,517,25,7,66,23,91,181,18,68,1608,2,55,0,27,36,0,3,7,11,153,293,336,32.8,26.7,1968,1368,1655,25,296,16,16,56,12,147,2,12
"LaMelo Ball",2023-01-24,"Left Ankle, Right Wrist Soreness",105169.756097561,17071,5214404.207,0.71188446969697,1.86363636363636,731.513833078352,10241.1936630969,751.75,22,48,183,447,88,238,63,72,77,517,25,7,66,23,91,181,18,68,1608,2,55,0,27,36,0,3,7,11,153,293,336,32.8,26.7,1968,1368,1655,25,296,16,16,56,12,147,3,13
"LaMelo Ball",2023-03-01,"Right Ankle Fracture",105169.756097561,19137,10032290.45,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,63,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,14
"LaMelo Ball",2023-03-03,"Right Ankle Fracture",105169.756097561,16683,4810850.642,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,64,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,15
"LaMelo Ball",2023-03-05,"Right Ankle Fracture",105169.756097561,17921,15495192.58,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,65,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,16
"LaMelo Ball",2023-03-07,"Right Ankle Fracture",105169.756097561,19812,15689281.14,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,66,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,17
"LaMelo Ball",2023-03-09,"Right Ankle Fracture",105169.756097561,17121,5017916.109,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,67,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,18
"LaMelo Ball",2023-03-11,"Right Ankle Fracture",105169.756097561,17221,4239049.915,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,68,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,19
"LaMelo Ball",2023-03-12,"Right Ankle Fracture",105169.756097561,17342,9261605.148,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,69,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,20
"LaMelo Ball",2023-03-14,"Right Ankle Fracture",105169.756097561,14690,8989409.03,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,70,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,21
"LaMelo Ball",2023-03-17,"Right Ankle Fracture",105169.756097561,19096,10998172.29,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,71,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,22
"LaMelo Ball",2023-03-20,"Right Ankle Fracture",105169.756097561,12449,3808421.125,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,72,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,23
"LaMelo Ball",2023-03-23,"Right Ankle Fracture",105169.756097561,15749,3626956.7,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,73,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,24
"LaMelo Ball",2023-03-24,"Right Ankle Fracture",105169.756097561,20347,6453316.469,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,74,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,25
"LaMelo Ball",2023-03-26,"Right Ankle Fracture",105169.756097561,19264,6342159.458,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,75,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,26
"LaMelo Ball",2023-03-28,"Right Ankle Fracture",105169.756097561,15428,3650239.885,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,76,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,27
"LaMelo Ball",2023-03-31,"Right Ankle Fracture",105169.756097561,18768,6874530.983,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,77,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,28
"LaMelo Ball",2023-04-02,"Right Ankle Fracture",105169.756097561,16052,11267946.03,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,78,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,29
"LaMelo Ball",2023-04-04,"Right Ankle Fracture",105169.756097561,14965,11156378.47,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,79,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,30
"LaMelo Ball",2023-04-07,"Right Ankle Fracture",105169.756097561,19102,5950322.093,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,80,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,31
"LaMelo Ball",2023-04-09,"Right Ankle Fracture",105169.756097561,19432,9476118.679,0.73365162037037,1.80555555555556,701.330365588425,16831.9287741222,1267.75,36,81,296,721,144,383,102,121,118,838,46,11,129,42,189,304,27,110,2748,4,89,0,53,62,0,4,11,21,231,473,528,54.6,45.3,3247,2258,2685,34,514,43,25,95,29,285,4,32
"Lamar Stevens",2022-12-17,"Right Knee Soreness",21739.2804878049,19432,11194258.68,0.495363562091503,1.58823529411765,659.379153233463,7253.17068556809,404.216666666667,17,30,45,102,11,33,17,21,25,118,8,7,9,10,60,9,12,14,796,8,17,0,45,45,0,7,2,3,71,158,32,15,14.5,432,305,205,2,21,1,6,31,10,92,0,0
"Lamar Stevens",2022-12-19,"Right Knee Soreness",21739.2804878049,19432,9300838.679,0.495363562091503,1.58823529411765,659.379153233463,7253.17068556809,404.216666666667,17,31,45,102,11,33,17,21,25,118,8,7,9,10,60,9,12,14,796,8,17,0,45,45,0,7,2,3,71,158,32,15,14.5,432,305,205,2,21,1,6,31,10,92,0,1
"Lamar Stevens",2022-12-21,"Right Knee Soreness",21739.2804878049,19432,13658754.71,0.495363562091503,1.58823529411765,659.379153233463,7253.17068556809,404.216666666667,17,32,45,102,11,33,17,21,25,118,8,7,9,10,60,9,12,14,796,8,17,0,45,45,0,7,2,3,71,158,32,15,14.5,432,305,205,2,21,1,6,31,10,92,0,2
"Lamar Stevens",2023-01-31,"Right Knee Soreness",21739.2804878049,19432,14479524.71,0.403260030864198,1.69444444444444,671.137666023675,17449.5793166155,696.833333333333,36,52,79,175,18,57,25,36,51,201,14,14,19,23,94,21,16,28,1403,12,31,0,94,73,1,12,4,6,117,283,61,26.2,24.8,774,548,379,6,40,1,15,54,20,157,1,3
"Lamar Stevens",2023-02-11,"Right Knee Soreness",21739.2804878049,19432,11777538.68,0.373289295392954,1.68292682926829,647.846624761657,19435.3987428497,734.633333333333,41,58,86,186,19,61,25,36,53,216,15,14,20,23,100,21,16,28,1476,12,33,0,99,81,1,13,4,6,122,303,64,27.5,26,826,585,405,6,41,1,15,54,23,166,2,4
"Lamar Stevens",2023-02-13,"Right Knee Soreness",21739.2804878049,19432,9212258.679,0.373289295392954,1.68292682926829,647.846624761657,19435.3987428497,734.633333333333,41,59,86,186,19,61,25,36,53,216,15,14,20,23,100,21,16,28,1476,12,33,0,99,81,1,13,4,6,122,303,64,27.5,26,826,585,405,6,41,1,15,54,23,166,2,5
"Lamar Stevens",2023-03-01,"Right Knee Soreness",21739.2804878049,19156,31119778.82,0.362962962962963,1.66666666666667,625.38865769185,21263.2143615229,784,45,64,91,199,20,66,28,39,55,230,19,14,21,28,107,26,18,30,1573,14,37,0,103,85,1,14,6,6,128,324,72,29.5,27.8,898,642,439,6,45,1,19,67,26,177,3,6
"Landry Shamet",2022-10-19,"Left Hip Strain",115853.658536585,17071,26299942.45,0,0,0,0,0,0,0,129,288,30,95,40,57,79,328,27,19,27,48,159,33,30,44,2247,24,54,0,143,127,1,23,13,12,205,486,100,42.4,40,1286,926,626,6,61,1,31,110,36,266,0,0
"Landry Shamet",2022-10-21,"Left Hip Strain",115853.658536585,19393,10028565.79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Landry Shamet",2022-11-11,"Concussion-like Symptoms",115853.658536585,15879,10149635.68,0.33900462962963,1.66666666666667,1062.5374119244,4250.1496476976,146.45,9,11,20,50,12,33,11,13,12,63,5,1,8,2,4,11,3,13,309,0,13,0,18,8,0,0,0,1,22,50,19,6.7,5.3,238,169,182,3,24,0,1,5,0,12,1,2
"Landry Shamet",2022-11-14,"Concussion-like Symptoms",115853.658536585,19600,10477381.87,0.33900462962963,1.66666666666667,1062.5374119244,4250.1496476976,146.45,9,12,20,50,12,33,11,13,12,63,5,1,8,2,4,11,3,13,309,0,13,0,18,8,0,0,0,1,22,50,19,6.7,5.3,238,169,182,3,24,0,1,5,0,12,1,3
"Landry Shamet",2022-11-16,"Concussion-like Symptoms",115853.658536585,17071,26299942.45,0.33900462962963,1.66666666666667,1062.5374119244,4250.1496476976,146.45,9,13,20,50,12,33,11,13,12,63,5,1,8,2,4,11,3,13,309,0,13,0,18,8,0,0,0,1,22,50,19,6.7,5.3,238,169,182,3,24,0,1,5,0,12,1,4
"Landry Shamet",2022-11-18,"Concussion-like Symptoms",115853.658536585,18206,14367290.45,0.33900462962963,1.66666666666667,1062.5374119244,4250.1496476976,146.45,9,14,20,50,12,33,11,13,12,63,5,1,8,2,4,11,3,13,309,0,13,0,18,8,0,0,0,1,22,50,19,6.7,5.3,238,169,182,3,24,0,1,5,0,12,1,5
"Landry Shamet",2022-11-20,"Concussion-like Symptoms",115853.658536585,17071,16223420.24,0.33900462962963,1.66666666666667,1062.5374119244,4250.1496476976,146.45,9,15,20,50,12,33,11,13,12,63,5,1,8,2,4,11,3,13,309,0,13,0,18,8,0,0,0,1,22,50,19,6.7,5.3,238,169,182,3,24,0,1,5,0,12,1,6
"Landry Shamet",2022-11-22,"Concussion-like Symptoms",115853.658536585,17071,30900094.78,0.33900462962963,1.66666666666667,1062.5374119244,4250.1496476976,146.45,9,16,20,50,12,33,11,13,12,63,5,1,8,2,4,11,3,13,309,0,13,0,18,8,0,0,0,1,22,50,19,6.7,5.3,238,169,182,3,24,0,1,5,0,12,1,7
"Landry Shamet",2022-11-25,"Concussion-like Symptoms",115853.658536585,17071,10434090.24,0.33900462962963,1.66666666666667,1062.5374119244,4250.1496476976,146.45,9,17,20,50,12,33,11,13,12,63,5,1,8,2,4,11,3,13,309,0,13,0,18,8,0,0,0,1,22,50,19,6.7,5.3,238,169,182,3,24,0,1,5,0,12,1,8
"Landry Shamet",2022-12-27,"Right Achilles Soreness",115853.658536585,18239,13866917.51,0.407013888888889,1.8,818.128845349193,11453.8038348887,488.416666666667,25,34,76,189,52,134,31,34,36,235,16,5,22,8,25,50,10,35,1038,1,40,1,51,43,0,5,1,3,78,182,59,22.3,17.4,872,626,689,6,102,6,3,20,6,47,2,9
"Landry Shamet",2022-12-28,"Right Achilles Soreness",115853.658536585,20476,11463672.81,0.407013888888889,1.8,818.128845349193,11453.8038348887,488.416666666667,25,35,76,189,52,134,31,34,36,235,16,5,22,8,25,50,10,35,1038,1,40,1,51,43,0,5,1,3,78,182,59,22.3,17.4,872,626,689,6,102,6,3,20,6,47,2,10
"Landry Shamet",2022-12-30,"Right Achilles Soreness",115853.658536585,19800,12468103.45,0.407013888888889,1.8,818.128845349193,11453.8038348887,488.416666666667,25,36,76,189,52,134,31,34,36,235,16,5,22,8,25,50,10,35,1038,1,40,1,51,43,0,5,1,3,78,182,59,22.3,17.4,872,626,689,6,102,6,3,20,6,47,2,11
"Landry Shamet",2023-01-10,"Right Hip Soreness",115853.658536585,18064,26396178.34,0.442947796934866,1.79310344827586,820.305168048814,13945.1878568298,616.583333333333,29,41,90,233,60,156,37,41,44,277,18,5,28,8,39,61,11,41,1287,3,51,1,58,54,0,7,1,3,106,235,85,27.8,21.8,1093,790,866,6,127,7,3,22,10,69,3,12
"Landry Shamet",2023-01-11,"Right Hip Soreness",115853.658536585,18872,26484793.59,0.442947796934866,1.79310344827586,820.305168048814,13945.1878568298,616.583333333333,29,42,90,233,60,156,37,41,44,277,18,5,28,8,39,61,11,41,1287,3,51,1,58,54,0,7,1,3,106,235,85,27.8,21.8,1093,790,866,6,127,7,3,22,10,69,3,13
"Landry Shamet",2023-01-13,"Right Hip Soreness",115853.658536585,16460,5667772.356,0.442947796934866,1.79310344827586,820.305168048814,13945.1878568298,616.583333333333,29,43,90,233,60,156,37,41,44,277,18,5,28,8,39,61,11,41,1287,3,51,1,58,54,0,7,1,3,106,235,85,27.8,21.8,1093,790,866,6,127,7,3,22,10,69,3,14
"Landry Shamet",2023-01-19,"Right Foot Soreness",115853.658536585,17071,30900094.78,0.446168981481482,1.76666666666667,813.691811641616,14646.4526095491,642.483333333333,30,45,92,242,61,162,41,45,46,286,18,5,29,8,43,67,11,44,1341,3,53,1,62,55,0,7,1,4,118,251,91,29.1,22.7,1150,834,914,7,136,7,3,23,11,76,4,15
